z,x_e1,y_e1,x_e2,y_e2,x_e3,y_e3,x_e4,y_e4,x_e5,y_e5
9.9849068835024433,-0.64469165445279752,0.13151720466275008,-0.5568206307760617,-0.1859839354533751,-0.23792106586660713,-0.26863596675084062,-0.0068925246338880043,-0.033786857932181072,nan,nan
10.045790462060385,-0.64585915475778821,0.1229722171011832,-0.5579881310810525,-0.19452892301494198,-0.23908856617159785,-0.27718095431240752,-0.0080600249388787185,-0.042331845493747952,nan,nan
10.106674040618326,-0.64680257329189295,0.11439959609830408,-0.55893154961515723,-0.2031015440178211,-0.24003198470570256,-0.28575357531528661,-0.0090034434729834318,-0.050904466496627061,nan,nan
10.167557619176268,-0.64752126348317307,0.10580521690033673,-0.55965023980643736,-0.21169592321578842,-0.24075067489698268,-0.29434795451325396,-0.0097221336642635617,-0.059498845694594411,nan,nan
10.22844119773421,-0.64801473277727095,0.097194969665484604,-0.56014370910053513,-0.2203061704506406,-0.24124414419108048,-0.30295820174810612,-0.010215602958361349,-0.068109092929446544,nan,nan
10.289324776292153,-0.6482826429749815,0.088574755427111004,-0.56041161929824568,-0.22892638468901419,-0.24151205438879109,-0.31157841598647973,-0.01048351315607198,-0.076729307167820143,nan,nan
10.350208354850094,-0.64832481046403789,0.079950482049465615,-0.56045378678730218,-0.23755065806665956,-0.2415542218778475,-0.3202026893641251,-0.010525680645128386,-0.085353580545465532,nan,nan
10.411091933408036,-0.64814120634494943,0.071328060178729419,-0.56027018266821371,-0.24617307993739576,-0.24137061775875898,-0.3288251112348613,-0.010342076526039872,-0.093976002416201729,nan,nan
10.471975511965978,-0.64773195645080794,0.062713399192153019,-0.55986093277407212,-0.25478774092397216,-0.24096136786461753,-0.33743977222143773,-0.0099328266318983952,-0.10259066340277813,nan,nan
10.532859090523919,-0.64709734126104845,0.05411240314806471,-0.55922631758431274,-0.26338873696806048,-0.24032675267485804,-0.34604076826552599,-0.0092982114421389199,-0.11119165944686643,nan,nan
10.593742669081861,-0.64623779570922235,0.045530966739523761,-0.55836677203248664,-0.27197017337660145,-0.23946720712303193,-0.35462220467406697,-0.0084386658903128076,-0.11977309585540738,nan,nan
10.654626247639802,-0.64515390888491553,0.03697497125439228,-0.5572828852081797,-0.28052616886173293,-0.23838332029872508,-0.36317820015919844,-0.0073547790660059608,-0.12832909134053885,nan,nan
10.715509826197744,-0.64384642363001598,0.028450280544594253,-0.55597539995328027,-0.28905085957153093,-0.23707583504382559,-0.37170289086899649,-0.0060472938111064854,-0.13685378205033688,nan,nan
10.776393404755686,-0.6423162360296073,0.019962737007324972,-0.55444521235287159,-0.2975384031088002,-0.23554564744341691,-0.38019043440626571,-0.0045171062106978029,-0.14534132558760618,nan,nan
10.837276983313627,-0.640564394797836,0.011518157580961443,-0.55269337112110017,-0.30598298253516376,-0.23379380621164558,-0.38863501383262927,-0.002765264978926455,-0.15378590501396969,nan,nan
10.898160561871569,-0.63859210055917592,0.0031223297584269403,-0.5507210768824401,-0.31437881035769821,-0.23182151197298548,-0.39703084165516378,-0.00079297074026636399,-0.16218173283650419,nan,nan
10.95904414042951,-0.63640070502557999,-0.0052189923792699362,-0.54852968134884417,-0.32272013249539516,-0.22963011643938955,-0.40537216379286067,0.0013984247933295727,-0.17052305497420109,nan,nan
11.019927718987454,-0.63399171007008426,-0.013500092106594348,-0.54612068639334854,-0.33100123222271949,-0.22722112148389387,-0.41365326352018505,0.0038074197488252603,-0.1788041547015255,nan,nan
11.080811297545395,-0.63136676669749936,-0.021715293971443356,-0.54349574302076353,-0.33921643408756852,-0.22459617811130889,-0.42186846538503409,0.0064323631214102351,-0.18701935656637447,nan,nan
11.141694876103337,-0.62852767391289377,-0.029858967684817272,-0.54065665023615805,-0.34736010780094251,-0.22175708532670341,-0.43001213909840802,0.0092714559060157239,-0.19516303027974843,nan,nan
11.202578454661278,-0.62547637748864648,-0.037925531979538525,-0.53760535381191066,-0.35542667209566375,-0.21870578890245609,-0.43807870339312927,0.012322752330263035,-0.20322959457446968,nan,nan
11.26346203321922,-0.62221496863091086,-0.04590945843537339,-0.53434394495417514,-0.3634105985514986,-0.21544438004472047,-0.44606262984896411,0.015584161187998645,-0.21121352103030452,nan,nan
11.324345611777161,-0.61874568254640705,-0.05380527526793507,-0.53087465886967133,-0.37130641538406023,-0.21197509396021666,-0.4539584466815258,0.019053447272502459,-0.21910933786286621,nan,nan
11.385229190335103,-0.61507089691052264,-0.061607571078771385,-0.52719987323378692,-0.37910871119489653,-0.20830030832433225,-0.4617607424923621,0.022728232908386867,-0.22691163367370254,nan,nan
11.446112768893045,-0.61119313023777289,-0.069310998564066958,-0.52332210656103717,-0.38681213868019215,-0.20442254165158244,-0.46946416997765766,0.026605999581136668,-0.23461506115899808,nan,nan
11.506996347450986,-0.6071150401557367,-0.076910278179417618,-0.51924401647900087,-0.39441141829554277,-0.20034445156954625,-0.47706344959300834,0.030684089663172865,-0.24221434077434872,nan,nan
11.567879926008928,-0.60283942158365067,-0.084400201758168536,-0.51496839790691484,-0.40190134187429372,-0.1960688329974602,-0.48455337317175928,0.034959708235258916,-0.24970426435309967,nan,nan
11.628763504566869,-0.59836920481691247,-0.091775636080828366,-0.51049818114017664,-0.40927677619695357,-0.191598616230722,-0.49192880749441908,0.039429925001997115,-0.25707969867575947,nan,nan
11.689647083124811,-0.59370745351880161,-0.099031526393123515,-0.50583642984206578,-0.41653266650924869,-0.18693686493261116,-0.49918469780671426,0.044091676300107949,-0.26433558898805465,nan,nan
11.750530661682754,-0.58885736262079824,-0.10616289987027372,-0.50098633894406253,-0.42366403998639884,-0.18208677403460785,-0.50631607128386436,0.048941767198111281,-0.27146696246520485,nan,nan
11.811414240240696,-0.58382225613293648,-0.11316486902511784,-0.49595123245620076,-0.43066600914124303,-0.17705166754674606,-0.51331804043870854,0.053976873685973058,-0.27846893162004899,nan,nan
11.872297818798637,-0.5786055848656938,-0.12003263505775323,-0.49073456118895808,-0.43753377517387837,-0.17183499627950335,-0.52018580647134394,0.059193544953215757,-0.28533669765268438,nan,nan
11.933181397356579,-0.57321092406497831,-0.12676149114439378,-0.48533990038824254,-0.44426263126051896,-0.16644033547878784,-0.52691466255798447,0.064588205753931274,-0.29206555373932491,nan,nan
11.994064975914521,-0.56764197096183333,-0.13334682566319153,-0.47977094728509762,-0.45084796577931668,-0.16087138237564294,-0.5334999970767822,0.070157158857076185,-0.29865088825812269,nan,nan
12.054948554472462,-0.56190254223854053,-0.13978412535481205,-0.47403151856180481,-0.45728526547093723,-0.15513195365235016,-0.53993729676840274,0.075896587580368963,-0.30508818794974324,nan,nan
12.115832133030404,-0.55599657141285597,-0.1460689784155971,-0.4681255477361202,-0.46357011853172225,-0.14922598282666558,-0.54622214982918782,0.081802558406053549,-0.31137304101052826,nan,nan
12.176715711588345,-0.54992810614217369,-0.15219707752119416,-0.46205708246543797,-0.46969821763731934,-0.14315751755598327,-0.5523502489347849,0.08787102367673584,-0.31750114011612529,0,0
12.237599290146287,-0.54370130544946416,-0.15816422277858119,-0.45583028177272839,-0.4756653628947064,-0.13693071686327368,-0.55831739419217197,0.094097824369445443,-0.32346828537351235,0.0062268006927096,-0.0059671452573870527
12.298482868704228,-0.53732043687288544,-0.16396632460446528,-0.44944941319614967,-0.48146746472059049,-0.130549848286695,-0.564119496018056,0.10047869294602411,-0.32927038719939644,0.012607669269288281,-0.011769247083271133
